지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2)
108,서울,2022-10-05 04:00,14.4,0,2.7,91,
108,서울,2022-10-05 05:00,14.2,.1,1.8,92,
108,서울,2022-10-05 06:00,14.2,0,1.7,91,
108,서울,2022-10-05 07:00,14.3,0,2.7,90,.01
108,서울,2022-10-05 08:00,14.7,,2.5,85,.27
108,서울,2022-10-05 09:00,15.4,,2.9,82,.61
108,서울,2022-10-05 10:00,16.9,,2.6,71,1.49
108,서울,2022-10-05 11:00,18.5,,2.3,65,2.45
108,서울,2022-10-05 12:00,18.9,,1.5,63,1.72
108,서울,2022-10-05 13:00,20.7,,2,58,2.67
108,서울,2022-10-05 14:00,20.2,,2.6,58,1.88
108,서울,2022-10-05 15:00,21.3,,2.8,55,2.19
108,서울,2022-10-05 16:00,20.6,,2.3,53,1.64
108,서울,2022-10-05 17:00,19.3,,2.9,59,.55
108,서울,2022-10-05 18:00,17.7,,3,65,.14
108,서울,2022-10-05 19:00,17.1,,2.3,69,0
108,서울,2022-10-05 20:00,16.7,,1.8,74,
108,서울,2022-10-05 21:00,15.9,,1.8,76,
108,서울,2022-10-05 22:00,15.2,,2.2,80,
108,서울,2022-10-05 23:00,14.9,,2,79,
108,서울,2022-10-06 00:00,14.6,,.9,80,
108,서울,2022-10-06 01:00,14.4,,3,81,
108,서울,2022-10-06 02:00,14.2,,2.4,81,
108,서울,2022-10-06 03:00,14.1,,2,82,
108,서울,2022-10-06 04:00,13.8,,1.6,82,
108,서울,2022-10-06 05:00,13.4,,2,84,
108,서울,2022-10-06 06:00,13.1,,2.1,83,
108,서울,2022-10-06 07:00,12.8,,1.8,84,.01
108,서울,2022-10-06 08:00,13.2,,2.6,84,.3
108,서울,2022-10-06 09:00,14.9,,2.1,79,.71
108,서울,2022-10-06 10:00,15.6,,2.6,77,.69
108,서울,2022-10-06 11:00,17.2,,3,71,1.38
108,서울,2022-10-06 12:00,17.9,,2.2,67,1.52
108,서울,2022-10-06 13:00,18.4,,2.9,67,.98
108,서울,2022-10-06 14:00,18.7,,1.9,65,.96
108,서울,2022-10-06 15:00,18.7,,2.7,66,.87
108,서울,2022-10-06 16:00,18.3,,2.2,67,.26
108,서울,2022-10-06 17:00,17.6,0,2.7,72,.05
108,서울,2022-10-06 18:00,17.1,0,2.7,76,.01
108,서울,2022-10-06 19:00,16.4,0,1.7,78,0
108,서울,2022-10-06 20:00,16,,1.5,77,
108,서울,2022-10-06 21:00,15.6,,2,81,
108,서울,2022-10-06 22:00,15.3,,1.8,81,
108,서울,2022-10-06 23:00,15,,1.4,79,
108,서울,2022-10-07 00:00,14.8,,1.1,79,
108,서울,2022-10-07 01:00,14.6,,1.2,84,
108,서울,2022-10-07 02:00,14.1,,2.3,85,
108,서울,2022-10-07 03:00,13.4,,2,85,
108,서울,2022-10-07 04:00,12.5,,2.7,86,
108,서울,2022-10-07 05:00,11.9,,2.9,85,
108,서울,2022-10-07 06:00,11.5,,1.4,84,
108,서울,2022-10-07 07:00,11,,2.4,86,.02
108,서울,2022-10-07 08:00,11.5,,3.1,84,.45
108,서울,2022-10-07 09:00,12.5,,3.7,78,.95
108,서울,2022-10-07 10:00,14.2,,4.2,74,1.63
108,서울,2022-10-07 11:00,15.2,,3.8,68,1.71
108,서울,2022-10-07 12:00,16.2,,2.8,67,1.95
108,서울,2022-10-07 13:00,16.9,,3.5,66,1.82
108,서울,2022-10-07 14:00,17.3,,3.2,62,1.63
108,서울,2022-10-07 15:00,18.3,,3.2,58,2.07
108,서울,2022-10-07 16:00,18.2,,3.3,58,1.4
108,서울,2022-10-07 17:00,18.3,,3.4,56,1.11
108,서울,2022-10-07 18:00,16.7,,3.3,62,.33
108,서울,2022-10-07 19:00,15.5,,2.3,52,.01
108,서울,2022-10-07 20:00,15,,3.1,50,
108,서울,2022-10-07 21:00,14.1,,.5,54,
108,서울,2022-10-07 22:00,13.1,,.9,64,
108,서울,2022-10-07 23:00,12.3,,2.2,63,
108,서울,2022-10-08 00:00,12,,2.6,68,
108,서울,2022-10-08 01:00,12,,2.7,74,
108,서울,2022-10-08 02:00,12,,3.5,77,
108,서울,2022-10-08 03:00,11.9,,3.3,78,
108,서울,2022-10-08 04:00,11.7,,2.3,80,
108,서울,2022-10-08 05:00,11.4,,2.5,80,
108,서울,2022-10-08 06:00,11.2,,2.8,82,
108,서울,2022-10-08 07:00,11.2,,2.3,81,.02
108,서울,2022-10-08 08:00,12.4,,2.5,79,.46
108,서울,2022-10-08 09:00,14.6,,3.4,70,1.14
108,서울,2022-10-08 10:00,16.3,,2.5,65,1.69
108,서울,2022-10-08 11:00,17.8,,1.8,59,2.42
108,서울,2022-10-08 12:00,18.9,,2.2,55,2.75
108,서울,2022-10-08 13:00,18.7,,2.3,55,2.17
108,서울,2022-10-08 14:00,20.5,,1.9,47,2.24
108,서울,2022-10-08 15:00,21.4,,1.9,43,2.47
108,서울,2022-10-08 16:00,20.9,,3.2,46,1.97
108,서울,2022-10-08 17:00,19.6,,2,50,.84
108,서울,2022-10-08 18:00,18.7,,1.8,50,.31
108,서울,2022-10-08 19:00,17.2,,2.2,56,0
108,서울,2022-10-08 20:00,16,,1.9,63,
108,서울,2022-10-08 21:00,15.4,,1.6,65,
108,서울,2022-10-08 22:00,15.1,,2.5,69,
108,서울,2022-10-08 23:00,14.6,,2.7,72,
108,서울,2022-10-09 00:00,14.3,,2.3,74,
108,서울,2022-10-09 01:00,14.3,,1.6,73,
108,서울,2022-10-09 02:00,14.4,,2.9,71,
108,서울,2022-10-09 03:00,14.3,,2.8,70,
108,서울,2022-10-09 04:00,13.9,,2.3,72,
108,서울,2022-10-09 05:00,14.1,,2.6,72,
108,서울,2022-10-09 06:00,14,,2.4,72,
108,서울,2022-10-09 07:00,14,,3.1,71,0
108,서울,2022-10-09 08:00,14,,2,71,.04
108,서울,2022-10-09 09:00,14,.3,2,76,.24
108,서울,2022-10-09 10:00,14.2,0,1.5,76,.38
108,서울,2022-10-09 11:00,14,.3,2,82,.31
108,서울,2022-10-09 12:00,13.7,1.3,2.1,89,.44
108,서울,2022-10-09 13:00,13.8,1.6,1.2,90,.34
108,서울,2022-10-09 14:00,13.6,2.3,1.6,93,.21
108,서울,2022-10-09 15:00,13.6,2.9,1.6,95,.16
108,서울,2022-10-09 16:00,13.6,2.8,1.6,96,.11
108,서울,2022-10-09 17:00,13.6,.9,1.3,95,.14
108,서울,2022-10-09 18:00,13.5,1.6,2.6,97,.03
108,서울,2022-10-09 19:00,13,3.8,4.6,96,0
108,서울,2022-10-09 20:00,11.1,1.5,4.2,94,
108,서울,2022-10-09 21:00,11,1.1,1.7,94,
108,서울,2022-10-09 22:00,10.8,0,1.5,93,
108,서울,2022-10-09 23:00,10.9,0,.9,91,
108,서울,2022-10-10 00:00,10.9,0,1.1,93,
108,서울,2022-10-10 01:00,10.9,0,2.9,89,
108,서울,2022-10-10 02:00,10.6,0,3.2,86,
108,서울,2022-10-10 03:00,10.2,,2.8,85,
108,서울,2022-10-10 04:00,10.1,,2.9,78,
108,서울,2022-10-10 05:00,10.1,,3.6,77,
108,서울,2022-10-10 06:00,9.9,,4.3,77,
108,서울,2022-10-10 07:00,9.4,,3,74,.02
108,서울,2022-10-10 08:00,9.3,,4.5,73,.29
108,서울,2022-10-10 09:00,9.7,,4.1,70,.82
108,서울,2022-10-10 10:00,10.1,,3.9,67,1.09
108,서울,2022-10-10 11:00,11,,3.1,63,1.72
108,서울,2022-10-10 12:00,11.3,,3.8,63,1.05
108,서울,2022-10-10 13:00,10.6,0,3,73,1.24
108,서울,2022-10-10 14:00,11.3,0,5.1,64,1.13
108,서울,2022-10-10 15:00,11.7,0,4.6,65,1.1
108,서울,2022-10-10 16:00,9.9,0,3.1,79,.38
108,서울,2022-10-10 17:00,10.2,,4.1,70,.38
108,서울,2022-10-10 18:00,9.4,0,5.6,71,.09
108,서울,2022-10-10 19:00,8.7,,2.8,73,0
108,서울,2022-10-10 20:00,8.4,,3.7,73,
108,서울,2022-10-10 21:00,8.2,0,2.9,78,
108,서울,2022-10-10 22:00,8.4,,3.7,77,
108,서울,2022-10-10 23:00,8.5,,3,79,
108,서울,2022-10-11 00:00,8.5,,4.1,74,
108,서울,2022-10-11 01:00,7.9,,2.6,76,
108,서울,2022-10-11 02:00,7.6,,2.8,79,
108,서울,2022-10-11 03:00,7.4,,1.5,80,
108,서울,2022-10-11 04:00,7.6,,1.8,80,
108,서울,2022-10-11 05:00,7.8,,2.4,79,
108,서울,2022-10-11 06:00,7.8,,1.7,79,
108,서울,2022-10-11 07:00,7.6,,1.4,82,.01
108,서울,2022-10-11 08:00,7.7,,2.4,82,.37
108,서울,2022-10-11 09:00,9,,3,76,1.16
108,서울,2022-10-11 10:00,10.7,,1.7,70,1.85
108,서울,2022-10-11 11:00,12.3,,2.8,66,2.38
108,서울,2022-10-11 12:00,13.2,,3.1,61,2.69
108,서울,2022-10-11 13:00,15,,2.7,58,2.75
108,서울,2022-10-11 14:00,15.5,,3.1,57,2.59
108,서울,2022-10-11 15:00,16.3,,2.7,54,2.21
108,서울,2022-10-11 16:00,16.1,,2.6,53,1.56
108,서울,2022-10-11 17:00,15.9,,3.1,53,.91
108,서울,2022-10-11 18:00,14.4,,1.7,54,.24
108,서울,2022-10-11 19:00,13.3,,1.1,57,0
108,서울,2022-10-11 20:00,12.2,,1,67,
108,서울,2022-10-11 21:00,11.5,,1.8,72,
108,서울,2022-10-11 22:00,10.7,,1.7,68,
108,서울,2022-10-11 23:00,10,,1,72,
108,서울,2022-10-12 00:00,9.5,,1.1,77,
108,서울,2022-10-12 01:00,9,,.9,80,
108,서울,2022-10-12 02:00,8.5,,1.2,80,
108,서울,2022-10-12 03:00,8,,1.8,81,
108,서울,2022-10-12 04:00,7.7,,2,85,
108,서울,2022-10-12 05:00,7.5,,1.8,88,
108,서울,2022-10-12 06:00,6.8,,2,89,
108,서울,2022-10-12 07:00,6.6,,2,91,.01
108,서울,2022-10-12 08:00,7.9,,.9,92,.41
108,서울,2022-10-12 09:00,10.8,,3.1,79,1.09
108,서울,2022-10-12 10:00,13,,1.9,70,1.82
108,서울,2022-10-12 11:00,15.3,,2.6,60,2.35
108,서울,2022-10-12 12:00,16.5,,3.3,53,2.67
108,서울,2022-10-12 13:00,18.5,,2.1,51,2.33
108,서울,2022-10-12 14:00,19.6,,3,48,2.57
108,서울,2022-10-12 15:00,20.4,,2.7,45,2.17
108,서울,2022-10-12 16:00,20.5,,2.6,45,1.61
108,서울,2022-10-12 17:00,20,,2.1,47,.88
108,서울,2022-10-12 18:00,18.4,,1.3,51,.22
108,서울,2022-10-12 19:00,16.5,,1.2,64,
108,서울,2022-10-12 20:00,15.6,,1.2,65,
108,서울,2022-10-12 21:00,14.6,,2.1,69,
108,서울,2022-10-12 22:00,13.9,,1.1,71,
108,서울,2022-10-12 23:00,13.3,,1.8,74,
108,서울,2022-10-13 00:00,12.7,,1.8,78,
108,서울,2022-10-13 01:00,12.1,,2.3,81,
108,서울,2022-10-13 02:00,11.8,,1.4,82,
108,서울,2022-10-13 03:00,11.4,,1.6,85,
108,서울,2022-10-13 04:00,11.2,,1.6,85,
108,서울,2022-10-13 05:00,11.1,,1.5,88,
108,서울,2022-10-13 06:00,10.8,,1.8,88,
108,서울,2022-10-13 07:00,10.8,,2.2,90,.01
108,서울,2022-10-13 08:00,11.7,,2.9,88,.37
108,서울,2022-10-13 09:00,14.6,,2.1,78,1.13
108,서울,2022-10-13 10:00,17,,1.1,68,1.8
108,서울,2022-10-13 11:00,19.3,,1.4,58,2.31
108,서울,2022-10-13 12:00,20.8,,2.1,51,2.66
108,서울,2022-10-13 13:00,21.3,,2.3,46,2.7
108,서울,2022-10-13 14:00,22,,1.6,45,2.52
108,서울,2022-10-13 15:00,22.4,,1.7,43,2.13
108,서울,2022-10-13 16:00,22.5,,1,46,1.45
108,서울,2022-10-13 17:00,21.8,,.7,46,.66
108,서울,2022-10-13 18:00,20.2,,.6,57,.24
108,서울,2022-10-13 19:00,18.2,,.8,66,
108,서울,2022-10-13 20:00,17.2,,1,70,
108,서울,2022-10-13 21:00,16,,1.4,74,
108,서울,2022-10-13 22:00,15.3,,.2,76,
108,서울,2022-10-13 23:00,14.7,,.4,80,
108,서울,2022-10-14 00:00,14.2,,1.1,81,
108,서울,2022-10-14 01:00,13.7,,1.8,85,
108,서울,2022-10-14 02:00,13,,1.6,86,
108,서울,2022-10-14 03:00,12.7,,1.4,89,
108,서울,2022-10-14 04:00,12.6,,1.6,88,
108,서울,2022-10-14 05:00,12.6,,1.6,88,
108,서울,2022-10-14 06:00,12.6,,1.8,91,
108,서울,2022-10-14 07:00,12.7,,1.7,88,.01
108,서울,2022-10-14 08:00,13.4,,2.1,89,.24
108,서울,2022-10-14 09:00,14.6,,.9,84,.56
108,서울,2022-10-14 10:00,16.1,,2.5,77,.97
108,서울,2022-10-14 11:00,18,,1.4,68,1.74
108,서울,2022-10-14 12:00,19.5,,.8,64,1.9
108,서울,2022-10-14 13:00,20.5,,1.2,60,1.92
108,서울,2022-10-14 14:00,21.9,,1.7,53,1.95
108,서울,2022-10-14 15:00,23,,1.9,52,2.01
108,서울,2022-10-14 16:00,22.7,,2.3,51,1.33
108,서울,2022-10-14 17:00,21.7,,1.9,56,.73
108,서울,2022-10-14 18:00,20,,1,61,.16
108,서울,2022-10-14 19:00,18.9,,1.2,65,
108,서울,2022-10-14 20:00,18,,2,73,
108,서울,2022-10-14 21:00,17.7,,1.8,71,
108,서울,2022-10-14 22:00,17.5,,2.2,71,
108,서울,2022-10-14 23:00,17.1,,.8,74,
108,서울,2022-10-15 00:00,16.5,,1.4,75,
108,서울,2022-10-15 01:00,16,,.7,79,
108,서울,2022-10-15 02:00,15.5,,.9,82,
108,서울,2022-10-15 03:00,14.6,,.8,87,
108,서울,2022-10-15 04:00,14.1,,.5,86,
108,서울,2022-10-15 05:00,13.7,,.8,88,
108,서울,2022-10-15 06:00,13.1,,1.8,89,
108,서울,2022-10-15 07:00,12.6,,1.4,89,.01
108,서울,2022-10-15 08:00,13.3,,1.8,91,.47
108,서울,2022-10-15 09:00,15.9,,1.8,81,1.07
108,서울,2022-10-15 10:00,17.4,,1.7,76,1.46
108,서울,2022-10-15 11:00,19.7,,.9,67,2.28
108,서울,2022-10-15 12:00,21.7,,1.3,55,2.61
108,서울,2022-10-15 13:00,22.6,,1.3,45,2.58
108,서울,2022-10-15 14:00,23.9,,1.9,45,2.39
108,서울,2022-10-15 15:00,24.1,,2.2,43,2
108,서울,2022-10-15 16:00,22.8,,2.5,47,.84
108,서울,2022-10-15 17:00,21.7,,2.7,50,.38
108,서울,2022-10-15 18:00,20.3,,2.9,55,.12
108,서울,2022-10-15 19:00,19.5,,1.7,58,
108,서울,2022-10-15 20:00,18.9,,1.1,63,
108,서울,2022-10-15 21:00,18.4,,1.9,67,
108,서울,2022-10-15 22:00,18.1,,.6,69,
108,서울,2022-10-15 23:00,17.7,,.5,71,
108,서울,2022-10-16 00:00,17.5,,1.1,71,
108,서울,2022-10-16 01:00,16.9,,1,73,
108,서울,2022-10-16 02:00,16.1,,2.4,75,
108,서울,2022-10-16 03:00,15.6,,1.6,75,
108,서울,2022-10-16 04:00,15.4,,2.1,77,
108,서울,2022-10-16 05:00,15.4,,1.4,79,
108,서울,2022-10-16 06:00,15.3,,1.4,79,
108,서울,2022-10-16 07:00,15.3,,1.9,79,0
108,서울,2022-10-16 08:00,15.5,,1.9,80,.07
108,서울,2022-10-16 09:00,16.5,,2,77,.41
108,서울,2022-10-16 10:00,17.5,,1.1,74,.6
108,서울,2022-10-16 11:00,19.1,,.8,70,1.19
108,서울,2022-10-16 12:00,20.3,,2,66,1.32
108,서울,2022-10-16 13:00,19.6,,3.3,71,.84
108,서울,2022-10-16 14:00,18.3,,1.4,74,.32
108,서울,2022-10-16 15:00,18.3,,.9,67,.36
108,서울,2022-10-16 16:00,18.8,,1.5,68,.41
108,서울,2022-10-16 17:00,19.1,,1.7,66,.52
108,서울,2022-10-16 18:00,17.9,,1.1,71,.11
108,서울,2022-10-16 19:00,17,,2.4,71,
108,서울,2022-10-16 20:00,16.3,,2.3,73,
108,서울,2022-10-16 21:00,15.9,,2.8,76,
108,서울,2022-10-16 22:00,15.6,,1.7,77,
108,서울,2022-10-16 23:00,15.3,,1.7,79,
108,서울,2022-10-17 00:00,15.1,,1.4,80,
108,서울,2022-10-17 01:00,14.6,,3.2,81,
108,서울,2022-10-17 02:00,13.9,,2.6,81,
108,서울,2022-10-17 03:00,13.4,,2.7,74,
108,서울,2022-10-17 04:00,12.4,,2.2,63,
108,서울,2022-10-17 05:00,11.5,,3.9,59,
108,서울,2022-10-17 06:00,10.6,,5.6,57,
108,서울,2022-10-17 07:00,9.4,,3.2,54,0
108,서울,2022-10-17 08:00,9.1,,3.4,50,.36
108,서울,2022-10-17 09:00,10,,3.7,45,1.17
108,서울,2022-10-17 10:00,10.7,,4.3,41,1.87
108,서울,2022-10-17 11:00,12,,4.2,36,2.42
108,서울,2022-10-17 12:00,13,,3.4,33,2.71
108,서울,2022-10-17 13:00,13.7,,4.4,30,2.79
108,서울,2022-10-17 14:00,14.3,,4.2,30,2.62
108,서울,2022-10-17 15:00,14.5,,4.9,30,2.2
108,서울,2022-10-17 16:00,14.1,,4.9,34,1.61
108,서울,2022-10-17 17:00,13.1,,3.8,38,.86
108,서울,2022-10-17 18:00,11.5,,3.8,42,.18
108,서울,2022-10-17 19:00,10.5,,3.6,48,
108,서울,2022-10-17 20:00,9.6,,3.5,54,
108,서울,2022-10-17 21:00,8.9,,1.9,57,
108,서울,2022-10-17 22:00,8.3,,1,60,
108,서울,2022-10-17 23:00,8.1,,1.9,62,
108,서울,2022-10-18 00:00,7.4,,1.4,64,
108,서울,2022-10-18 01:00,6.8,,.7,65,
108,서울,2022-10-18 02:00,7.1,,2.2,64,
108,서울,2022-10-18 03:00,7.2,,2.1,64,
108,서울,2022-10-18 04:00,6.8,,2.1,67,
108,서울,2022-10-18 05:00,6.2,,1.6,70,
108,서울,2022-10-18 06:00,5.7,,2.1,70,
108,서울,2022-10-18 07:00,5,,.6,71,0
108,서울,2022-10-18 08:00,5.6,,1.4,69,.36
108,서울,2022-10-18 09:00,7.8,,3,56,1.09
108,서울,2022-10-18 10:00,9.5,,3.1,51,1.82
108,서울,2022-10-18 11:00,11.1,,2.5,48,2.35
108,서울,2022-10-18 12:00,12.2,,3.3,42,2.65
108,서울,2022-10-18 13:00,13.3,,2.6,39,2.72
108,서울,2022-10-18 14:00,13.3,,4.1,38,2.54
108,서울,2022-10-18 15:00,14.1,,3.8,34,2.17
108,서울,2022-10-18 16:00,14,,3.1,35,1.58
108,서울,2022-10-18 17:00,13.1,,2.9,35,.83
108,서울,2022-10-18 18:00,11.4,,1.8,42,.16
108,서울,2022-10-18 19:00,10.7,,2.2,46,
108,서울,2022-10-18 20:00,10.1,,1.6,49,
108,서울,2022-10-18 21:00,9.6,,2.7,49,
108,서울,2022-10-18 22:00,9,,2.4,49,
108,서울,2022-10-18 23:00,8.2,,1.5,54,
108,서울,2022-10-19 00:00,7.2,,1.5,60,
108,서울,2022-10-19 01:00,6.7,,1.9,62,
108,서울,2022-10-19 02:00,6.1,,.2,64,
108,서울,2022-10-19 03:00,5.5,,2,67,
108,서울,2022-10-19 04:00,5.1,,.4,66,
108,서울,2022-10-19 05:00,4.8,,.5,73,
108,서울,2022-10-19 06:00,4.8,,1.4,68,
108,서울,2022-10-19 07:00,4.5,,1.6,73,0
108,서울,2022-10-19 08:00,4.9,,2.3,77,.36
108,서울,2022-10-19 09:00,8.1,,1.9,69,1.01
108,서울,2022-10-19 10:00,11.1,,1.5,53,1.75
108,서울,2022-10-19 11:00,12.7,,2.6,40,2.29
108,서울,2022-10-19 12:00,14.2,,2.7,38,2.6
108,서울,2022-10-19 13:00,15,,3,36,2.68
108,서울,2022-10-19 14:00,15.6,,3,32,2.53
108,서울,2022-10-19 15:00,16.6,,2.5,35,2.11
108,서울,2022-10-19 16:00,16.6,,2.7,35,1.51
108,서울,2022-10-19 17:00,16.2,,1.4,35,.79
108,서울,2022-10-19 18:00,14.4,,1.4,41,.15
108,서울,2022-10-19 19:00,13.1,,1.8,52,
108,서울,2022-10-19 20:00,11.9,,1.9,62,
108,서울,2022-10-19 21:00,11.1,,2,65,
108,서울,2022-10-19 22:00,10.3,,1.1,67,
108,서울,2022-10-19 23:00,10,,.8,73,
108,서울,2022-10-20 00:00,9.6,,1,79,
108,서울,2022-10-20 01:00,8.9,,2,77,
108,서울,2022-10-20 02:00,8.1,,2,78,
108,서울,2022-10-20 03:00,7.8,,1.5,78,
108,서울,2022-10-20 04:00,7.3,,1.7,80,
108,서울,2022-10-20 05:00,6.8,,1.9,83,
108,서울,2022-10-20 06:00,6.5,,1.8,84,
108,서울,2022-10-20 07:00,6.1,,1.5,87,0
108,서울,2022-10-20 08:00,6.6,,1.6,85,.34
108,서울,2022-10-20 09:00,9.6,,2.3,72,.97
108,서울,2022-10-20 10:00,12.6,,1.9,62,1.73
108,서울,2022-10-20 11:00,14.8,,1.8,53,2.23
108,서울,2022-10-20 12:00,17.2,,1.7,47,2.5
108,서울,2022-10-20 13:00,18.5,,2.6,42,2.58
108,서울,2022-10-20 14:00,19.1,,2.3,38,2.43
108,서울,2022-10-20 15:00,19.7,,2.2,36,2.05
108,서울,2022-10-20 16:00,19.6,,2.4,34,1.48
108,서울,2022-10-20 17:00,18.1,,2.2,33,.77
108,서울,2022-10-20 18:00,16.2,,1.6,53,.12
108,서울,2022-10-20 19:00,14.8,,2.3,65,
108,서울,2022-10-20 20:00,14.3,,1.8,68,
108,서울,2022-10-20 21:00,13.8,,1.6,70,
108,서울,2022-10-20 22:00,13.3,,2.1,71,
108,서울,2022-10-20 23:00,12.9,,1.3,73,
108,서울,2022-10-21 00:00,12.3,,.8,75,
108,서울,2022-10-21 01:00,11.6,,.9,78,
108,서울,2022-10-21 02:00,11.4,,.8,77,
108,서울,2022-10-21 03:00,11,,1.6,77,
108,서울,2022-10-21 04:00,10.4,,1.7,81,
108,서울,2022-10-21 05:00,9.8,,1.8,84,
108,서울,2022-10-21 06:00,9.4,,1.5,85,
108,서울,2022-10-21 07:00,8.9,,1.8,89,0
108,서울,2022-10-21 08:00,9.2,,1.9,89,.31
108,서울,2022-10-21 09:00,11.9,,2.3,83,.97
108,서울,2022-10-21 10:00,14.5,,1.5,71,1.63
108,서울,2022-10-21 11:00,17,,1.4,49,2.11
108,서울,2022-10-21 12:00,17.8,,2.4,42,2.17
108,서울,2022-10-21 13:00,19.1,,1.8,38,2.16
108,서울,2022-10-21 14:00,20.6,,2.3,34,2.37
108,서울,2022-10-21 15:00,20.5,,2.6,39,1.74
108,서울,2022-10-21 16:00,20.2,,2.4,35,1.18
108,서울,2022-10-21 17:00,17.9,,2.8,48,.46
108,서울,2022-10-21 18:00,16.2,,2.2,64,.06
108,서울,2022-10-21 19:00,15,,1.9,68,
108,서울,2022-10-21 20:00,14.1,,1.4,72,
108,서울,2022-10-21 21:00,13.3,,2.2,76,
108,서울,2022-10-21 22:00,12.7,,1.1,78,
108,서울,2022-10-21 23:00,12.3,,1.3,82,
108,서울,2022-10-22 00:00,12.1,,.7,84,
108,서울,2022-10-22 01:00,11.7,,.5,85,
108,서울,2022-10-22 02:00,11.3,,1.2,86,
108,서울,2022-10-22 03:00,11.4,,.2,83,
108,서울,2022-10-22 04:00,11.5,,1.1,82,
108,서울,2022-10-22 05:00,11.2,,1.1,83,
108,서울,2022-10-22 06:00,10.8,,1.5,85,
108,서울,2022-10-22 07:00,10.6,,1.8,86,0
108,서울,2022-10-22 08:00,10.6,,2.2,87,.19
108,서울,2022-10-22 09:00,12.4,,2.3,82,.84
108,서울,2022-10-22 10:00,15.1,,1.2,76,1.51
108,서울,2022-10-22 11:00,16.7,,2.4,63,1.89
108,서울,2022-10-22 12:00,18,,2.4,60,2.31
108,서울,2022-10-22 13:00,19.5,,1.5,58,2.4
108,서울,2022-10-22 14:00,20.7,,2.5,54,2.2
108,서울,2022-10-22 15:00,20.2,,1.8,54,1.74
108,서울,2022-10-22 16:00,20,,3.5,57,1.16
108,서울,2022-10-22 17:00,18.4,,3.2,59,.59
108,서울,2022-10-22 18:00,16.7,,3,73,.1
108,서울,2022-10-22 19:00,15.7,,2.5,80,
108,서울,2022-10-22 20:00,15.4,,2.7,84,
108,서울,2022-10-22 21:00,15.4,,1.7,84,
108,서울,2022-10-22 22:00,15.7,,1.9,85,
108,서울,2022-10-22 23:00,15.8,,2.3,86,
108,서울,2022-10-23 00:00,15.5,,1.8,89,
108,서울,2022-10-23 01:00,15.3,,2.2,88,
108,서울,2022-10-23 02:00,14.9,,3.1,88,
108,서울,2022-10-23 03:00,14.6,,1.7,89,
108,서울,2022-10-23 04:00,13.8,,2.7,88,
108,서울,2022-10-23 05:00,13,,.9,90,
108,서울,2022-10-23 06:00,12.9,,3,91,
108,서울,2022-10-23 07:00,12.2,,2.7,94,0
108,서울,2022-10-23 08:00,11.9,,3.1,90,.19
108,서울,2022-10-23 09:00,12.2,,3.9,86,.75
108,서울,2022-10-23 10:00,13.3,,2.6,83,1.09
108,서울,2022-10-23 11:00,14.4,,2.9,76,1.39
108,서울,2022-10-23 12:00,15.8,,2.5,69,2
108,서울,2022-10-23 13:00,17,,3.1,62,2.29
108,서울,2022-10-23 14:00,17.8,,3.3,51,2.11
108,서울,2022-10-23 15:00,18.5,,2.9,48,1.97
108,서울,2022-10-23 16:00,18,,3.4,32,1.42
108,서울,2022-10-23 17:00,17.1,,3,32,.72
108,서울,2022-10-23 18:00,15.4,,4.1,34,.11
108,서울,2022-10-23 19:00,14,,2.6,38,
108,서울,2022-10-23 20:00,13,,1.8,39,
108,서울,2022-10-23 21:00,12.1,,2.8,46,
108,서울,2022-10-23 22:00,11.3,,2.5,50,
108,서울,2022-10-23 23:00,10.8,,1.8,54,
108,서울,2022-10-24 00:00,10.4,,1.5,57,
108,서울,2022-10-24 01:00,10.3,,1.4,60,
108,서울,2022-10-24 02:00,10.4,,1.2,61,
108,서울,2022-10-24 03:00,10.2,,2.2,69,
108,서울,2022-10-24 04:00,9.4,,2.1,72,
108,서울,2022-10-24 05:00,9,,2.4,75,
108,서울,2022-10-24 06:00,8.5,,3.1,79,
108,서울,2022-10-24 07:00,7.9,,3.6,80,0
108,서울,2022-10-24 08:00,8,,3,76,.28
108,서울,2022-10-24 09:00,8.9,,4.6,69,.9
108,서울,2022-10-24 10:00,10.5,,4,59,1.62
108,서울,2022-10-24 11:00,12,,4.3,53,2.15
108,서울,2022-10-24 12:00,12.8,,3.8,42,2.52
108,서울,2022-10-24 13:00,13.8,,2.9,33,2.62
108,서울,2022-10-24 14:00,14.5,,2.9,31,2.47
108,서울,2022-10-24 15:00,14.7,,3.1,29,2.05
108,서울,2022-10-24 16:00,14.7,,2.3,30,1.46
108,서울,2022-10-24 17:00,13.5,,2.9,33,.7
108,서울,2022-10-24 18:00,12,,2.8,38,.11
108,서울,2022-10-24 19:00,11.3,,2.8,40,
108,서울,2022-10-24 20:00,10.7,,4.3,41,
108,서울,2022-10-24 21:00,10,,1.4,41,
108,서울,2022-10-24 22:00,9.2,,.6,43,
108,서울,2022-10-24 23:00,8.1,,1.3,46,
108,서울,2022-10-25 00:00,7.5,,2.5,54,
108,서울,2022-10-25 01:00,7.2,,2.2,61,
108,서울,2022-10-25 02:00,7,,2,67,
108,서울,2022-10-25 03:00,7,,2.1,67,
108,서울,2022-10-25 04:00,6.6,,1.6,64,
108,서울,2022-10-25 05:00,6.1,,1.8,66,
108,서울,2022-10-25 06:00,6.2,,.5,68,
